python-pythondata-software-compiler_rt 2022.08-2
python-pytools 2023.1.1-1
python-pytz 2023.3.post1-1
python-pyx 0.16-3
python-pyxdg 0.28-2
python-pyzmq 25.1.1-1
python-qtawesome 1.2.3-2
python-qtpy 2.4.0-1
python-rapidfuzz 3.4.0-1
python-rdflib 6.2.0-2
python-referencing 0.30.2-1
python-reportlab 3.6.12-3
python-requests 2.31.0-1
python-rpds-py 0.10.6-1
python-rpy2 3.5.14-1
python-scikit-learn 1.3.2-2
python-scipy 1.11.3-1
python-setproctitle 1.3.3-1
python-setuptools 1:68.0.0-1
python-setuptools-scm 8.0.4-1
python-shiboken2 5.15.11-1
python-six 1.16.0-8
python-slugify 8.0.1-2
python-smartypants 2.0.1-10
python-smmap 1:5.0.1-1
python-snowballstemmer 2.2.0-5
python-soupsieve 2.5-1
python-sphinx 7.2.6-1
python-sphinx-alabaster-theme 0.7.13-4
python-sphinxcontrib-applehelp 1.0.7-1
python-sphinxcontrib-devhelp 1.0.5-1
python-sphinxcontrib-htmlhelp 2.0.4-1
python-sphinxcontrib-jsmath 1.0.1-15
python-sphinxcontrib-qthelp 1.0.6-1
python-sphinxcontrib-serializinghtml 1.1.9-1
python-stack-data 0.6.3-1
python-sympy 1.12-1
python-text-unidecode 1.3-9
python-threadpoolctl 3.2.0-1
python-thrift 0.19.0-1
python-tinycss2 1.2.1-2
python-tlsh 4.8.2-2
python-tomli 2.0.1-3
python-tornado 6.3.0-1
python-tqdm 4.66.1-2
python-traitlets 5.13.0-1
python-trove-classifiers 2023.11.9-1
python-typing_extensions 4.8.0-1
python-tzlocal 1:5.2-1
python-ufolib2 0.16.0-1
python-ufoprocessor 1.9.0-7
python-unicodedata2 15.1.0-1
python-urllib3 1.26.15-1
python-urwid 2.2.3-1
python-userpath 1.9.1-1
python-validate-pyproject 0.13-1
python-wcwidth 0.2.9-1
python-weasyprint 60.1-2
python-webencodings 0.5.1-10
python-websockets 10.4-3
python-wheel 0.40.0-3
python-whoosh 2.7.4-10
python-wrapt 1.14.1-2
python-wxpython 1:4.2.1-1
python-xcffib 1.4.0-1
python-yaml 6.0.1-2
python-ziafont 0.6-1
python-zipp 3.17.0-1
python-zopfli 0.2.3-1
python-zstandard 0.22.0-1
qca-qt5 2.3.7-2
qcustomplot 2.1.1-1
qd 2.3.24-1
qemu-audio-alsa 8.1.2-1
qemu-audio-dbus 8.1.2-1
qemu-audio-jack 8.1.2-1
qemu-audio-oss 8.1.2-1
qemu-audio-pa 8.1.2-1
qemu-audio-pipewire 8.1.2-1
qemu-audio-sdl 8.1.2-1
qemu-audio-spice 8.1.2-1
qemu-base 8.1.2-1
qemu-block-curl 8.1.2-1
qemu-block-dmg 8.1.2-1
qemu-block-gluster 8.1.2-1
qemu-block-iscsi 8.1.2-1
qemu-block-nfs 8.1.2-1
qemu-block-ssh 8.1.2-1
qemu-chardev-baum 8.1.2-1
qemu-chardev-spice 8.1.2-1
qemu-common 8.1.2-1
qemu-desktop 8.1.2-1
qemu-docs 8.1.2-1
qemu-emulators-full 8.1.2-1
qemu-guest-agent 8.1.2-1
qemu-hw-display-qxl 8.1.2-1
qemu-hw-display-virtio-gpu 8.1.2-1
qemu-hw-display-virtio-gpu-gl 8.1.2-1
qemu-hw-display-virtio-gpu-pci 8.1.2-1
qemu-hw-display-virtio-gpu-pci-gl 8.1.2-1
qemu-hw-display-virtio-vga 8.1.2-1
qemu-hw-display-virtio-vga-gl 8.1.2-1
qemu-hw-s390x-virtio-gpu-ccw 8.1.2-1
qemu-hw-usb-host 8.1.2-1
qemu-hw-usb-redirect 8.1.2-1
qemu-hw-usb-smartcard 8.1.2-1
qemu-img 8.1.2-1
qemu-pr-helper 8.1.2-1
qemu-system-aarch64 8.1.2-1
qemu-system-alpha 8.1.2-1
qemu-system-alpha-firmware 8.1.2-1
qemu-system-arm 8.1.2-1
qemu-system-arm-firmware 8.1.2-1
qemu-system-avr 8.1.2-1
qemu-system-cris 8.1.2-1
qemu-system-hppa 8.1.2-1
qemu-system-hppa-firmware 8.1.2-1
qemu-system-loongarch64 8.1.2-1
qemu-system-m68k 8.1.2-1
qemu-system-microblaze 8.1.2-1
qemu-system-microblaze-firmware 8.1.2-1
qemu-system-mips 8.1.2-1
qemu-system-nios2 8.1.2-1
qemu-system-or1k 8.1.2-1
qemu-system-ppc 8.1.2-1
qemu-system-ppc-firmware 8.1.2-1
qemu-system-riscv 8.1.2-1
qemu-system-riscv-firmware 8.1.2-1
qemu-system-rx 8.1.2-1
qemu-system-s390x 8.1.2-1
qemu-system-s390x-firmware 8.1.2-1
qemu-system-sh4 8.1.2-1
qemu-system-sparc 8.1.2-1
qemu-system-sparc-firmware 8.1.2-1
qemu-system-tricore 8.1.2-1
qemu-system-x86 8.1.2-1
qemu-system-x86-firmware 8.1.2-1
qemu-system-xtensa 8.1.2-1
qemu-tests 8.1.2-1
qemu-tools 8.1.2-1
qemu-ui-curses 8.1.2-1
qemu-ui-dbus 8.1.2-1
qemu-ui-egl-headless 8.1.2-1
qemu-ui-gtk 8.1.2-1
qemu-ui-opengl 8.1.2-1
qemu-ui-sdl 8.1.2-1
qemu-ui-spice-app 8.1.2-1
qemu-ui-spice-core 8.1.2-1
qemu-user 8.1.2-1
qemu-user-binfmt 8.1.2-1
qemu-vhost-user-gpu 8.1.2-1
qhull 2020.2-4
qmc2 0.243-4
qpdf 11.6.3-1
qpdf-docs 11.6.3-1
qrencode 4.1.1-2
qt5-base 5.15.11+kde+r146-1
qt5-declarative 5.15.11+kde+r32-1
qt5-feedback 0.0.0.20150918-4
qt5-graphicaleffects 5.15.11-1
qt5-imageformats 5.15.11+kde+r12-1
qt5-location 5.15.11+kde+r5-1
qt5-multimedia 5.15.11+kde+r2-1
qt5-quickcontrols 5.15.11-1
qt5-quickcontrols2 5.15.11+kde+r5-1
qt5-script 5.15.15-2
qt5-speech 5.15.11+kde+r1-1
qt5-svg 5.15.11+kde+r6-1
qt5-systems 5.4.0.20181230-2
qt5-tools 5.15.11+kde+r4-1
qt5-translations 5.15.11-1
qt5-wayland 5.15.11+kde+r60-1
qt5-webchannel 5.15.11+kde+r3-1
qt5-webengine 5.15.15-2
qt5-x11extras 5.15.11-1
qt5-xmlpatterns 5.15.11-1
qt6-5compat 6.6.0-1
qt6-base 6.6.0-3
qt6-declarative 6.6.0-1
qt6-imageformats 6.6.0-1
qt6-multimedia 6.6.0-1
qt6-multimedia-ffmpeg 6.6.0-1
qt6-svg 6.6.0-2
qt6-translations 6.6.0-1
qt6-wayland 6.6.0-1
qt6-websockets 6.6.0-1
qwt 6.2.0-1
r 4.3.2-1
radvd 2.19-1
ragel 6.10-3
rankwidth 0.9-2
rapidjson 1.1.0-5
raptor 2.0.16-3
rasqal 1:0.9.33-6
rav1e 0.6.6-3
re2 1:20231101-1
readline 8.2.001-2
reaper 7.05-1
recode 3.7.14-1
redland 1:1.0.17-8
reiserfsprogs 3.6.27-4
reptyr 0.10.0-1
rhash 1.4.4-1
rhit 2.0.1-1
ripgrep 13.0.0-3
ripgrep-all 0.9.6-4
riscv64-elf-binutils 2.39-1
riscv64-elf-gcc 12.2.0-1
riscv64-elf-newlib 4.1.0-3
riscv64-linux-gnu-binutils 2.39-1
riscv64-linux-gnu-gcc 12.2.0-1
riscv64-linux-gnu-glibc 2.36-1
riscv64-linux-gnu-linux-api-headers 5.8-1
rnnoise 0.4.1-1
robotfindskitten 2.8284271.702-1
rpcbind 1.2.6-3
rst2pdf 0.101-1
rsync 3.2.7-6
rtkit 0.13-2
rtl-sdr 1:0.8.0-6
rtmpdump 1:2.4.r99.f1b83c1-2
rubberband 3.3.0-1
ruby 3.0.6-1
ruby-abbrev 0.1.0-4
ruby-ast 2.4.2-2
ruby-base64 0.1.1-4
ruby-benchmark 0.2.0-4
ruby-bigdecimal 3.1.2-4
ruby-bindata 2.4.14-1
ruby-bundledgems 3.0.6-1
ruby-bundler 2.4.21-1
ruby-cgi 0.3.6-1
ruby-csv 3.2.5-4
ruby-date 3.2.2-4
ruby-delegate 0.2.0-4
ruby-did_you_mean 1.6.1-4
ruby-digest 3.1.1-1
ruby-drb 2.1.0-5
ruby-elftools 1.2.0-1
ruby-english 0.7.1-5
ruby-erb 4.0.2-2
ruby-etc 1.3.0-6
ruby-fcntl 1.0.1-4
ruby-fiddle 1.1.0-4
ruby-fileutils 1.6.0-4
ruby-find 0.1.1-4
ruby-forwardable 1.3.2-6
ruby-getoptlong 0.1.1-3
ruby-io-console 0.5.11-3
ruby-io-nonblock 0.1.0-3
ruby-io-wait 0.2.3-4
ruby-ipaddr 1.2.4-3
ruby-irb 1.4.2-1
ruby-json 2.6.3-1
ruby-logger 1.5.1-3
ruby-mini_portile2 2.8.0-1
ruby-minitest 5.16.3-1
ruby-mutex_m 0.1.1-3
ruby-net-http 0.2.2-2
ruby-nokogiri 1.13.9-1
ruby-open-uri 0.2.0-3
ruby-parser 3.1.3.0-1
ruby-power_assert 2.0.3-1
ruby-psych 4.0.6-1
ruby-racc 1.6.0-3
ruby-rake 13.0.6-1
ruby-rdoc 6.4.0-4
ruby-reline 0.3.1-2
ruby-rexml 3.2.6-1
ruby-rubocop-ast 1.23.0-2
ruby-ruby2_keywords 0.0.5-1
ruby-stdlib 3.0.6-1
ruby-stringio 3.0.2-4
ruby-test-unit 3.6.1-1
ruby-time 0.2.0-4
ruby-tmpdir 0.1.2-3
ruby-uri 0.12.1-1
ruby-vimrunner 0.3.4-2
ruby-x25519 1.0.10-1
ruby-xpath 3.2.0-1
rubygems 3.3.25-1
rygel 1:0.42.4-1
sage-data-combinatorial_designs 20140630-4
sage-data-conway_polynomials 0.5-5
sage-data-elliptic_curves 0.8.1-2
sage-data-graphs 20210214-1
sage-data-polytopes_db 20170220-2
sagemath 10.1-8
sagemath-doc 10.1-2
sagetex 3.6.1-4
samurai 1.2-2
sane 1.2.1-5
sbc 2.0-1
scanmem 0.17-7
scenarist 0.7.2.rc15-1
scour 0.38.2-3
sdl12-compat 1.2.68-1
sdl2 2.28.5-1
sdl2_image 2.6.3-1
sdl2_mixer 2.6.3-2
sdl2_ttf 2.20.2-1
sdl_image 1.2.12-8
sdl_net 1.2.8-5
sdl_sound 1.0.3-11
sdl_ttf 2.0.11-6
seabios 1.16.2-2
seatd 0.8.0-1
sed 4.9-3
serd 0.32.0-1
serf 1.3.10-1
shaderc 2023.4-2
shadow 4.14.2-1
shared-mime-info 2.4-1
shfs-utils 0.35-7
shotcut 23.09.29-2
signal-desktop 6.39.0-1
sigutils 0.3.0-2
sile 0.14.13-1
singular 4.3.2.p10-1
slang 2.3.3-2
sleuthkit 4.12.1-1
slicer-udev 2.6.1-1
slurp 1.4.0-1
smartdns 43-1
smbclient 4.19.2-1
snapd 2.60-1
snappy 1.1.10-1
sndio 1.9.0-1
snes9x 1.62.3-1
snes9x-gtk 1.62.3-1
soapysdr 0.8.1-4
sof-firmware 2023.09.2-1
sof-tools 2023.09.2-1
solid5 5.112.0-1
sonnet5 5.112.0-1
soqt 1.6.0-4
sord 0.16.14-1
sound-theme-freedesktop 0.8-5
soundfont-fluid 3.1-4
soundtouch 2.3.2-1
source-highlight 3.1.9-11
spandsp 0.0.6-5
spdlog 1.12.0-2
speech-dispatcher 0.11.5-1
speex 1.2.1-1
speexdsp 1.2.1-1
spice 0.15.2-1
spice-gtk 0.42-3
spice-protocol 0.14.4-1
spirv-llvm-translator 16.0.0.r9+g322fca5d-1
spirv-tools 2022.4-1
sqlite 3.44.0-1
squashfs-tools 4.6.1-1
sratom 0.6.14-1
sratom-docs 0.6.14-1
srs 4.0_r5-1
srs-state-threads 1.9.5-1
srt 1.5.3-1
ssh-tools 1.7-2
stardict 3.0.7-1
startup-notification 0.12-8
stellarsolver 2.5-1
stk 4.6.2-2
strace 6.6-1
stress 1.0.6-1
subversion 1.14.2-12
sudo 1.9.15.p2-1
suil 0.10.18-1
suil-docs 0.10.18-1
suitesparse 7.3.1-1
supermin 5.3.2-1
superslicer 1:2.4.58.5-8
sushi 45.0-1
svt-av1 1.7.0-1
svt-hevc 1.5.1-2
swappy 1.5.1-1
sway 1:1.8.1-3
swayimg 1.12-2
swh-plugins 0.4.17-5
swig 4.1.1-2
symmetrica 3.0.1-1
sympow 2.023.6-1
sysfsutils 2.1.1-1
syslinux 6.04.pre2.r11.gbf6db5b4-4
systemc 2.3.4-1
systemd 254.6-2
systemd-libs 254.6-2
systemd-sysvcompat 254.6-2
t1lib 5.1.2-8
t1utils 1.42-2
tachyon 0.99.5-1
taglib 1.13.1-1
talloc 2.4.1-1
tar 1.35-2
tcl 8.6.13-1
tcsh 6.24.10-1
tdb 1.4.9-1
telegram-desktop 4.11.8-1
terminus-font 4.49.1-6
tesseract 5.3.3-1
tesseract-data-eng 2:4.1.0-4
tesseract-data-osd 2:4.1.0-4
tevent 1:0.15.0-1
tex-gyre-fonts 2.501-2
texinfo 7.1-1
texlive-basic 2023.66594-19
texlive-bin 2023.66984-16
texlive-fontsextra 2023.66594-19
texlive-fontsrecommended 2023.66594-19
texlive-formatsextra 2023.66594-19
texlive-langchinese 2023.66594-19
texlive-langcjk 2023.66594-19
texlive-langcyrillic 2023.66594-19
texlive-langgreek 2023.66594-19
texlive-langjapanese 2023.66594-19
texlive-langkorean 2023.66594-19
texlive-langother 2023.66594-19
texlive-latex 2023.66594-19
texlive-latexextra 2023.66594-19
texlive-latexrecommended 2023.66594-19
texlive-mathscience 2023.66594-19
texlive-pictures 2023.66594-19
texlive-plaingeneric 2023.66594-19
texlive-publishers 2023.66594-19
texworks 0.6.8-1
thin-provisioning-tools 1.0.7-1
threejs-sage 1:r124-3
thrift 0.19.0-1
thunar 4.18.8-1
thunar-volman 4.18.0-1
tiled 1.10.2-1
tilix 1.9.6-1
timidity++ 2.15.0-10
tinycompress 1.2.8-2
tinyemu 2019_12_21-3
tinyssh 20230101-1
tk 8.6.13-2
tmux 3.3_a-7
tmuxp 1.31.0-1
toml-bombadil 3.1.0-2
tor 0.4.8.8-1
torbrowser-launcher 0.3.6-3
totem 43.0-2
totem-pl-parser 3.26.6-2
tpm2-tss 4.0.1-1
traceroute 2.1.3-1
tracker3 3.6.0-1
tracker3-miners 3.6.2-1
transmission-cli 4.0.4-1
transmission-gtk 4.0.4-1
tree-sitter 0.20.10-2
tslib 1.22-1
ttf-3270-nerd 3.0.2-1
ttf-agave-nerd 3.0.2-1
ttf-anonymous-pro 1.003-7
ttf-anonymouspro-nerd 3.0.2-1
ttf-arimo-nerd 3.0.2-1
ttf-arphic-ukai 0.2.20080216.2-2
ttf-arphic-uming 0.2.20080216.2-2
ttf-atkinson-hyperlegible 1.006-1
ttf-baekmuk 2.2-13
ttf-bigblueterminal-nerd 3.0.2-1
ttf-bitstream-vera 1.10-15
ttf-bitstream-vera-mono-nerd 3.0.2-1
ttf-caladea 20200113-3
ttf-carlito 20230509-1
ttf-cascadia-code 2111.01-1
ttf-cascadia-code-nerd 3.0.2-1
ttf-cormorant 3.609-2
ttf-cousine-nerd 3.0.2-1
ttf-crimson 0.800-1
ttf-crimson-pro 1.003-1
ttf-crimson-pro-variable 1.003-1
ttf-croscore 20220810-2
ttf-daddytime-mono-nerd 3.0.2-1
ttf-dejavu 2.37+18+g9b5d1b2f-4
ttf-dejavu-nerd 3.0.2-1
ttf-droid 20121017-10
ttf-eurof 1.0-2
ttf-fantasque-nerd 3.0.2-1
ttf-fantasque-sans-mono 1.8.0-2
ttf-fira-code 6.2-2
ttf-fira-mono 2:3.206-4
ttf-fira-sans 1:4.301-2
ttf-firacode-nerd 3.0.2-1
ttf-font-awesome 6.4.2-1
ttf-go-nerd 3.0.2-1
ttf-hack 3.003-6
ttf-hack-nerd 3.0.2-1
ttf-hanazono 20170904-4
ttf-hannom 2005-6
ttf-heavydata-nerd 3.0.2-1
ttf-iawriter-nerd 3.0.2-1
ttf-ibm-plex 6.3.0-1
ttf-ibmplex-mono-nerd 3.0.2-1
ttf-inconsolata 1:3.000-3
ttf-inconsolata-go-nerd 3.0.2-1
ttf-inconsolata-lgc-nerd 3.0.2-1
ttf-inconsolata-nerd 3.0.2-1
ttf-indic-otf 0.2-11
ttf-input 20220502-2
ttf-ionicons 7.1.2-1
ttf-iosevka-nerd 3.0.2-1
ttf-iosevkaterm-nerd 3.0.2-1
ttf-jetbrains-mono 2.304-1
ttf-jetbrains-mono-nerd 3.0.2-1
ttf-joypixels 8.0.0-1
ttf-junicode 2.203-1
ttf-khmer 5.0-7
ttf-lato 2.015-4
ttf-lekton-nerd 3.0.2-1
ttf-liberation 2.1.5-1
ttf-liberation-mono-nerd 3.0.2-1
ttf-lilex-nerd 3.0.2-1
ttf-linux-libertine 5.3.0-9
ttf-linux-libertine-g 20120116-7
ttf-meslo-nerd 3.0.2-1
ttf-monofur 1.0-7
ttf-monofur-nerd 3.0.2-1
ttf-monoid 0.61-7
ttf-monoid-nerd 3.0.2-1
ttf-mononoki-nerd 3.0.2-1
ttf-mplus-nerd 3.0.2-1
ttf-nerd-fonts-symbols 3.0.2-2
ttf-nerd-fonts-symbols-common 3.0.2-2
ttf-nerd-fonts-symbols-mono 3.0.2-2
ttf-noto-nerd 3.0.2-1
ttf-opensans 1.101-2
ttf-overpass 3.0.5-2
ttf-profont-nerd 3.0.2-1
ttf-proggy-clean 1.1.5-2
ttf-proggyclean-nerd 3.0.2-1
ttf-roboto 2.138-4
ttf-roboto-mono 3.000-2
ttf-roboto-mono-nerd 3.0.2-1
ttf-sarasa-gothic 0.42.6-1
ttf-sazanami 20040629-11
ttf-scheherazade-new 4.000-1
ttf-sharetech-mono-nerd 3.0.2-1
ttf-sourcecodepro-nerd 3.0.2-1
ttf-space-mono-nerd 3.0.2-1
ttf-terminus-nerd 3.0.2-1
ttf-tibetan-machine 1.901-11
ttf-tinos-nerd 3.0.2-1
ttf-ubuntu-font-family 1:0.83-1
ttf-ubuntu-mono-nerd 3.0.2-1
ttf-ubuntu-nerd 3.0.2-1
ttf-victor-mono-nerd 3.0.2-1
tumbler 4.18.1-1
turbostat 6.5-1
twolame 0.4.0-3
tzdata 2023c-2
uchardet 0.0.8-2
udftools 2.3-1
udisks2 2.10.1-2
ueberzug 18.2.2-1
ugrep 4.3.3-1
unicorn 2.0.1-2
unixodbc 2.3.12-1
unpaper 7.0.0-2
unrar 1:6.2.12-1
unzip 6.0-20
upower 1.90.2-1
usbctl 1.2-2
usbmuxd 1.1.1-3
usbredir 0.13.0-1
usbutils 017-1
usbview 3.0-3
util-linux 2.39.2-2
util-linux-libs 2.39.2-2
uwsgi 2.0.23-1
uwsgi-plugin-notfound 2.0.23-1
v4l-utils 1.24.1-2
v4l2loopback-dkms 0.12.7-2
v4l2loopback-utils 0.12.7-2
vamp-plugin-sdk 2.10.0-2
vc-intrinsics 0.13.0.r2+g910db48-1
vcdimager 2.0.1-4
vcsh 2.0.5-1
vde2 2.3.3-4
verdict 1.4.1-1
vid.stab 1.1.1-1
vim-csound 0.8.1-3
vim-runtime 9.0.2112-1
virglrenderer 0.10.4-1
virt-firmware 23.10-1
virt-install 4.1.0-2
virtiofsd 1.8.0-1
virtualbox 7.0.12-1
virtualbox-ext-vnc 7.0.12-1
virtualbox-guest-iso 7.0.12-1
virtualbox-guest-utils 7.0.12-1
virtualbox-host-dkms 7.0.12-1
virtualbox-sdk 7.0.12-1
virtualgl 3.1-1
vkd3d 1.9-1
vkmark 20220318-1
vlc 3.0.20-2
vm.lv2 0.14.0-3
vmaf 2.3.1-1
volume_key 0.3.12-8
vsftpd 3.0.3-9
vte-common 0.74.1-1
vte-docs 0.74.1-1
vte3 0.74.1-1
vte4 0.74.1-1
vtk 9.3.0-2
vulkan-extra-layers 1.3.250.0-1
vulkan-extra-tools 1.3.250.0-1
vulkan-headers 1:1.3.269-1
vulkan-html-docs 1:1.3.257-1
vulkan-icd-loader 1.3.269-1
vulkan-tools 1.3.269-1
vulkan-validation-layers 1.3.268.0-1
vulkan-virtio 1:23.2.1-2
w3m 0.5.3.git20230121_1-1
waf 2.0.26-1
wavpack 5.6.0-1
waybar 0.9.24-1
wayland 1.22.0-1
wayland-protocols 1.32-1
wayland-utils 1.2.0-1
wayvnc 0.7.1-1
wcslib 8.2.1-1
webkit2gtk 2.42.2-1
webkit2gtk-4.1 2.42.2-1
webkitgtk-6.0 2.42.2-1
webp-pixbuf-loader 0.2.5-1
webrtc-audio-processing 0.3.1-4
webrtc-audio-processing-1 1.3-2
websocketpp 0.8.2-1
weston 12.0.2-1
wget 1.21.4-1
which 2.21-6
whois 5.5.20-1
widelands 1:1.1-3
wiiuse 0.15.5-2
wikicurses 1.4-7
wildmidi 0.4.5-2
wine 8.20-1
wine-gecko 2.47.4-1
winetricks 20230212-1
wireplumber 0.4.15-1
wit 3.05a-1
wl-clipboard 1:2.2.1-1
wldash 0.3.0-2
wlroots 0.16.2-2
woff-fira-code 6.2-2
woff2 1.0.2-4
woff2-cascadia-code 2111.01-1
woff2-fira-code 6.2-2
wofi 1.3-2
wolf-shaper 1.0.2-1
wolf-shaper-clap 1.0.2-1
wolf-shaper-dssi 1.0.2-1
wolf-shaper-lv2 1.0.2-1
wolf-shaper-standalone 1.0.2-1
wolf-shaper-vst 1.0.2-1
wolf-shaper-vst3 1.0.2-1
wolf-spectrum 1.0.0-2
wolfssl 5.6.4-1
words 2.1-7
wpebackend-fdo 1.14.2-1
wqy-bitmapfont 1.0.0RC1-5
wqy-microhei 0.2.0_beta-11
wqy-microhei-lite 0.2.0_beta-10
wqy-zenhei 0.9.45-9
wtype 0.4-1
wxwidgets-common 3.2.4-1
wxwidgets-gtk3 3.2.4-1
x264 3:0.164.r3108.31e19f9-1
x265 3.5-3
xapp 2.6.1-2
xaw3d 1.6.5-1
xcb-proto 1.16.0-1
xcb-util 0.4.1-1
xcb-util-cursor 0.1.5-1
xcb-util-errors 1.0.1-1
xcb-util-image 0.4.1-2
xcb-util-keysyms 0.4.1-4
xcb-util-renderutil 0.3.10-1
xcb-util-wm 0.4.2-1
xdg-dbus-proxy 0.1.5-1
xdg-desktop-portal 1.18.1-1
xdg-desktop-portal-gnome 45.0-1
xdg-desktop-portal-gtk 1.15.1-1
xdg-user-dirs 0.18-1
xdg-user-dirs-gtk 0.11-2
xdg-utils 1.1.3+45+g301a1a4-1
xerces-c 3.2.4-3
xf86-input-libinput 1.4.0-1
xf86-video-vmware 13.4.0-1
xfce4-appfinder 4.18.1-1
xfce4-notifyd 0.9.3-1
xfce4-panel 4.18.5-1
xfce4-power-manager 4.18.2-1
xfce4-screenshooter 1.10.4-1
xfce4-sensors-plugin 1.4.4-1
xfce4-session 4.18.3-1
xfce4-settings 4.18.3-1
xfce4-terminal 1.1.1-2
xfconf 4.18.3-1
xfdesktop 4.18.1-1
xfsprogs 6.5.0-1
xfwm4 4.18.0-2
xfwm4-themes 4.10.0-5
xkbsel 0.13-11
xkeyboard-config 2.40-1
xmlsec 1.2.37-1
xorg-bdftopcf 1.1.1-1
xorg-font-util 1.4.1-1
xorg-fonts-100dpi 1.0.4-2
xorg-fonts-75dpi 1.0.4-1
xorg-fonts-alias-100dpi 1.0.5-1
xorg-fonts-alias-75dpi 1.0.5-1
xorg-fonts-alias-cyrillic 1.0.5-1
xorg-fonts-alias-misc 1.0.5-1
xorg-fonts-cyrillic 1.0.4-1
xorg-fonts-encodings 1.0.7-1
xorg-fonts-misc 1.0.4-1
xorg-fonts-type1 1:1.0.4-1
xorg-iceauth 1.0.9-1
xorg-mkfontscale 1.2.2-1
xorg-server 21.1.9-1
xorg-server-common 21.1.9-1
xorg-server-xvfb 21.1.9-1
xorg-setxkbmap 1.3.4-1
xorg-xauth 1.1.2-1
xorg-xfd 1.1.4-1
xorg-xfontsel 1.1.0-1
xorg-xhost 1.0.9-1
xorg-xinit 1.4.2-1
xorg-xkbcomp 1.4.6-1
xorg-xlsfonts 1.0.7-1
xorg-xmessage 1.0.6-1
xorg-xmodmap 1.0.11-1
xorg-xprop 1.2.6-1
xorg-xrandr 1.5.2-1
xorg-xrdb 1.2.2-1
xorg-xset 1.2.5-1
xorg-xwayland 23.2.2-1
xorgproto 2023.2-1
xournalpp 1.2.2-1
xpdf 4.04-2
xreader 3.8.2-1
xsensors 0.80-3
xsv 0.13.0-2
xvidcore 1.3.7-2
xxhash 0.8.2-1
xz 5.4.5-1
yadm 3.2.2-1
yajl 2.1.0-5
yara 4.3.2-1
yelp 42.2-2
yelp-xsl 42.1-1
you-get 0.4.1650-2
yt-dlp 2023.11.16-1
ytfzf 2.6.1-1
zathura 0.5.2-2
zathura-pdf-mupdf 0.4.1-9
zbar 0.23.90-3
zeromq 4.3.5-2
zimg 3.0.5-1
zip 3.0-11
zita-convolver 4.0.3-3
zita-resampler 1.11.2-1
zlib 1:1.3-2
zopfli 1.0.3-3
zsh 5.9-4
zsh-doc 5.9-4
zstd 1.5.5-1
zvbi 0.2.42-1
zxing-cpp 2.1.0-1
zziplib 0.13.72-2
zzuf 0.15-3
